transaction_id,transaction_date,store_id,product_id,quantity,unit_price,discount_amount,total_amount
19210,2023-02-17,11,10,2,26.45,2.74,50.16
19211,2022-12-09,16,96,3,20.44,0.67,60.65
19212,2022-10-07,17,20,4,9.69,1.27,37.49
19213,2023-12-13,17,86,1,8.61,1.02,7.59
19214,2024-11-07,3,55,3,37.66,5.67,107.31
19215,2023-01-02,4,47,3,48.84,6.19,140.33
19216,2023-05-27,12,34,1,10.95,0.97,9.98
19217,2024-03-02,6,30,2,10.63,1.02,20.24
19218,2024-09-07,8,58,2,20.63,2.48,38.78
19219,2023-09-16,2,82,3,30.89,5.18,87.49
19220,2023-04-02,3,39,2,32.78,0.57,64.99
19221,2024-09-15,9,44,4,11.45,1.48,44.32
19222,2023-07-25,16,46,5,30.48,5.42,146.98
19223,2024-03-04,8,46,3,30.48,4.97,86.47
19224,2023-12-21,15,59,3,41.33,4.66,119.33
19225,2022-04-20,10,77,4,34.42,6.44,131.24
19226,2022-05-09,7,29,1,35.56,2.46,33.1
19227,2022-12-29,9,82,5,30.89,5.28,149.17
19228,2022-03-22,11,62,4,25.71,4.11,98.73
19229,2023-12-08,18,45,4,24.28,0.21,96.91
19230,2024-12-21,14,56,4,21.49,0.92,85.04
19231,2022-03-11,12,65,2,45.47,0.39,90.55
19232,2023-01-23,9,65,2,45.47,0.63,90.31
19233,2024-11-02,10,57,2,39.74,3.53,75.95
19234,2023-11-07,6,33,3,15.15,2.44,43.01
19235,2022-05-14,20,13,3,6.61,0.04,19.79
19236,2024-12-25,2,83,5,31.31,3.93,152.62
19237,2022-07-06,13,53,4,30.62,6.11,116.37
19238,2023-07-29,6,33,1,15.15,0.18,14.97
19239,2024-04-06,12,72,1,5.33,0.19,5.14
19240,2024-01-31,9,92,5,43.72,2.46,216.14
19241,2024-10-10,6,89,5,46.9,0.55,233.95
19242,2022-08-11,5,93,4,6.45,0.06,25.74
19243,2024-05-30,6,28,5,49.38,7.81,239.09
19244,2024-09-09,11,93,2,6.45,0.89,12.01
19245,2022-06-15,19,18,2,40.16,4.32,76.0
19246,2023-08-20,14,22,5,33.49,3.46,163.99
19247,2024-03-15,4,27,2,29.45,2.02,56.88
19248,2022-10-21,1,35,1,16.15,3.0,13.15
19249,2024-12-21,5,58,1,20.63,1.14,19.49
19250,2022-12-05,7,46,5,30.48,5.76,146.64
19251,2022-01-22,17,37,2,9.32,0.46,18.18
19252,2022-04-20,1,3,4,19.01,3.73,72.31
19253,2023-12-09,16,42,1,40.99,0.68,40.31
19254,2023-03-08,4,48,4,11.99,1.59,46.37
19255,2024-11-21,17,31,5,28.76,2.19,141.61
19256,2023-02-05,11,84,4,45.57,4.61,177.67
19257,2022-05-31,7,32,2,43.56,5.13,81.99
19258,2024-11-15,20,6,1,34.57,2.47,32.1
19259,2023-03-12,16,77,3,34.42,6.66,96.6
19260,2024-09-13,2,32,4,43.56,2.41,171.83
19261,2023-12-19,14,100,2,25.19,4.11,46.27
19262,2022-10-05,7,61,2,39.42,1.68,77.16
19263,2022-11-20,3,37,4,9.32,1.78,35.5
19264,2022-10-10,20,89,1,46.9,2.5,44.4
19265,2024-10-15,10,62,4,25.71,1.2,101.64
19266,2022-10-28,15,85,1,33.9,6.28,27.62
19267,2024-12-04,17,38,5,6.34,0.66,31.04
19268,2023-10-10,6,1,4,42.31,4.18,165.06
19269,2022-01-18,18,42,5,40.99,1.39,203.56
19270,2023-01-11,11,98,5,10.82,0.66,53.44
19271,2022-08-21,18,71,3,16.02,0.07,47.99
19272,2023-08-11,9,16,1,28.18,1.34,26.84
19273,2022-11-03,3,37,4,9.32,0.56,36.72
19274,2023-11-27,9,10,2,26.45,4.38,48.52
19275,2024-08-09,13,56,1,21.49,1.35,20.14
19276,2024-01-04,15,57,1,39.74,6.25,33.49
19277,2022-09-17,17,34,1,10.95,0.72,10.23
19278,2022-06-15,16,91,2,18.04,0.77,35.31
19279,2022-04-07,11,66,1,23.76,1.45,22.31
19280,2022-06-24,19,29,4,35.56,0.42,141.82
19281,2024-04-06,18,36,5,38.04,2.28,187.92
19282,2022-05-09,10,26,3,13.84,1.23,40.29
19283,2023-10-03,13,37,3,9.32,0.05,27.91
19284,2023-12-27,19,22,2,33.49,4.65,62.33
19285,2023-04-22,1,98,5,10.82,0.97,53.13
19286,2023-12-01,10,80,5,47.94,4.28,235.42
19287,2023-02-16,16,65,5,45.47,6.02,221.33
19288,2024-01-26,5,83,5,31.31,5.19,151.36
19289,2023-04-08,4,68,5,18.44,0.76,91.44
19290,2024-01-16,20,18,5,40.16,0.47,200.33
19291,2023-08-07,9,90,1,25.24,0.11,25.13
19292,2024-05-06,20,17,3,45.83,5.17,132.32
19293,2024-10-19,4,39,4,32.78,1.75,129.37
19294,2022-08-27,17,63,3,20.15,3.41,57.04
19295,2024-08-01,10,25,5,18.58,1.36,91.54
19296,2024-09-01,3,75,1,12.48,0.63,11.85
19297,2022-09-23,1,91,5,18.04,2.47,87.73
19298,2022-08-01,10,76,4,25.58,3.85,98.47
19299,2023-11-09,2,68,1,18.44,3.26,15.18
19300,2023-04-08,5,58,5,20.63,0.74,102.41
19301,2022-01-11,4,23,1,25.88,3.37,22.51
19302,2024-04-01,17,12,4,11.01,1.68,42.36
19303,2022-09-01,20,73,2,30.23,2.67,57.79
19304,2023-08-13,12,65,4,45.47,7.39,174.49
19305,2024-12-22,14,42,5,40.99,6.19,198.76
19306,2023-12-08,18,94,1,17.23,0.38,16.85
19307,2022-05-24,11,73,2,30.23,4.46,56.0
19308,2024-07-19,13,43,2,33.23,4.7,61.76
19309,2023-07-11,14,100,3,25.19,2.33,73.24
19310,2024-08-04,8,67,3,33.78,6.48,94.86
19311,2024-04-20,8,50,3,13.06,2.58,36.6
19312,2023-07-07,3,61,3,39.42,2.79,115.47
19313,2024-09-18,18,42,2,40.99,1.67,80.31
19314,2023-03-28,11,80,4,47.94,8.34,183.42
19315,2023-02-28,19,65,5,45.47,6.34,221.01
19316,2022-07-10,7,22,4,33.49,4.8,129.16
19317,2023-09-30,13,29,4,35.56,4.12,138.12
19318,2024-12-20,17,54,4,15.05,1.58,58.62
19319,2023-04-30,11,47,4,48.84,1.84,193.52
19320,2022-02-20,6,48,1,11.99,1.04,10.95
19321,2023-01-21,5,60,5,8.24,0.53,40.67
19322,2023-07-01,18,71,5,16.02,2.1,78.0
19323,2023-06-09,11,11,2,10.43,0.41,20.45
19324,2024-02-18,20,32,5,43.56,8.02,209.78
19325,2022-06-01,6,58,1,20.63,0.36,20.27
19326,2023-10-25,19,78,1,6.94,0.28,6.66
19327,2023-04-27,18,41,2,15.61,0.75,30.47
19328,2024-01-09,15,49,2,16.75,1.24,32.26
19329,2023-04-12,15,52,1,27.47,1.94,25.53
19330,2022-09-02,8,56,2,21.49,0.43,42.55
19331,2023-12-25,2,69,5,13.27,2.21,64.14
19332,2024-06-09,15,27,2,29.45,1.06,57.84
19333,2024-03-18,6,49,5,16.75,3.19,80.56
19334,2022-11-13,20,44,4,11.45,1.27,44.53
19335,2022-01-21,11,48,4,11.99,2.38,45.58
19336,2024-09-03,3,98,1,10.82,1.51,9.31
19337,2023-10-22,20,20,4,9.69,1.18,37.58
19338,2024-10-17,17,49,2,16.75,2.11,31.39
19339,2023-11-23,3,21,5,6.97,1.19,33.66
19340,2024-12-06,15,38,5,6.34,0.3,31.4
19341,2024-03-01,18,98,4,10.82,0.47,42.81
19342,2022-01-12,17,14,1,14.09,2.61,11.48
19343,2023-07-16,14,81,3,32.97,2.01,96.9
19344,2024-04-13,20,58,2,20.63,2.65,38.61
19345,2023-11-25,10,68,5,18.44,1.93,90.27
19346,2022-03-18,3,13,1,6.61,0.25,6.36
19347,2022-08-01,4,57,3,39.74,1.97,117.25
19348,2024-10-11,16,22,2,33.49,4.09,62.89
19349,2022-01-09,6,87,1,9.08,0.2,8.88
19350,2024-10-03,17,73,2,30.23,2.54,57.92
19351,2024-03-30,3,7,4,11.62,0.42,46.06
19352,2024-11-21,17,67,3,33.78,0.22,101.12
19353,2023-10-31,7,52,5,27.47,1.31,136.04
19354,2023-05-18,13,89,4,46.9,5.57,182.03
19355,2022-09-28,15,94,1,17.23,0.31,16.92
19356,2024-10-27,19,6,5,34.57,1.49,171.36
19357,2023-05-30,8,18,4,40.16,6.66,153.98
19358,2024-03-22,12,70,1,35.53,1.46,34.07
19359,2024-01-14,15,55,3,37.66,6.2,106.78
19360,2022-07-26,20,63,2,20.15,2.34,37.96
19361,2022-12-15,1,69,1,13.27,1.26,12.01
19362,2024-05-18,9,6,3,34.57,1.31,102.4
19363,2023-11-02,18,49,3,16.75,2.14,48.11
19364,2024-03-31,9,91,5,18.04,1.39,88.81
19365,2023-03-26,5,6,3,34.57,3.72,99.99
19366,2024-07-18,6,57,1,39.74,3.81,35.93
19367,2022-05-03,8,50,3,13.06,0.26,38.92
19368,2023-09-06,10,88,5,49.12,1.93,243.67
19369,2023-02-14,20,63,2,20.15,1.81,38.49
19370,2023-01-23,16,83,3,31.31,0.77,93.16
19371,2022-10-18,14,80,3,47.94,8.82,135.0
19372,2022-03-26,18,93,1,6.45,0.31,6.14
19373,2024-12-01,19,15,2,13.72,2.11,25.33
19374,2022-03-18,18,89,1,46.9,1.24,45.66
19375,2024-02-09,9,46,3,30.48,0.62,90.82
19376,2023-01-19,16,62,5,25.71,4.25,124.3
19377,2023-12-10,17,58,4,20.63,1.38,81.14
19378,2023-10-29,16,70,4,35.53,4.21,137.91
19379,2023-09-19,6,39,4,32.78,2.14,128.98
19380,2022-09-26,2,73,2,30.23,5.21,55.25
19381,2022-04-11,8,44,1,11.45,2.13,9.32
19382,2022-12-05,15,3,4,19.01,2.6,73.44
19383,2022-07-17,11,92,3,43.72,1.59,129.57
19384,2023-09-16,13,46,4,30.48,5.16,116.76
19385,2023-03-02,5,54,2,15.05,2.17,27.93
19386,2023-01-29,8,3,5,19.01,1.59,93.46
19387,2023-04-28,13,98,1,10.82,0.63,10.19
19388,2023-05-25,19,94,4,17.23,2.87,66.05
19389,2022-10-29,1,94,5,17.23,1.28,84.87
19390,2024-03-21,16,47,4,48.84,0.3,195.06
19391,2022-09-23,8,1,2,42.31,0.78,83.84
19392,2022-04-07,4,36,3,38.04,1.86,112.26
19393,2024-01-22,9,44,3,11.45,1.42,32.93
19394,2023-06-17,10,83,1,31.31,0.81,30.5
19395,2024-11-02,7,16,2,28.18,2.82,53.54
19396,2023-05-30,6,70,4,35.53,5.67,136.45
19397,2024-05-01,13,36,5,38.04,0.84,189.36
19398,2023-10-05,11,39,3,32.78,5.6,92.74
19399,2023-06-20,6,85,5,33.9,4.01,165.49
19400,2024-10-30,15,84,4,45.57,8.93,173.35
19401,2022-12-13,14,100,4,25.19,3.54,97.22
19402,2024-11-02,4,55,5,37.66,4.43,183.87
19403,2022-11-26,7,13,1,6.61,1.29,5.32
19404,2022-01-01,11,82,3,30.89,0.13,92.54
19405,2022-10-29,8,6,4,34.57,6.33,131.95
19406,2022-06-02,20,74,3,43.36,7.72,122.36
19407,2022-05-08,17,97,5,12.08,1.83,58.57
19408,2024-08-04,6,99,5,27.38,1.71,135.19
19409,2024-04-28,20,12,5,11.01,1.46,53.59
19410,2024-07-14,15,5,3,18.65,1.44,54.51
19411,2022-10-26,13,39,3,32.78,0.41,97.93
19412,2023-03-13,11,3,3,19.01,3.41,53.62
19413,2023-12-09,5,97,5,12.08,0.9,59.5
19414,2023-08-28,20,67,4,33.78,2.97,132.15
19415,2022-10-14,15,35,3,16.15,2.39,46.06
19416,2024-05-23,17,68,2,18.44,0.38,36.5
19417,2023-12-22,4,38,1,6.34,0.23,6.11
19418,2024-11-25,19,63,4,20.15,2.15,78.45
19419,2023-12-28,12,87,2,9.08,1.29,16.87
19420,2023-04-07,16,48,5,11.99,2.09,57.86
19421,2024-02-13,5,84,2,45.57,8.27,82.87
19422,2024-11-27,6,78,5,6.94,1.23,33.47
19423,2023-02-04,1,26,4,13.84,1.79,53.57
19424,2022-01-26,18,100,5,25.19,4.24,121.71
19425,2023-04-20,7,85,5,33.9,3.11,166.39
19426,2022-03-18,1,6,2,34.57,6.27,62.87
19427,2024-05-04,10,73,4,30.23,4.54,116.38
19428,2024-05-24,9,68,2,18.44,1.96,34.92
19429,2024-06-28,6,28,2,49.38,2.86,95.9
19430,2024-08-10,9,10,5,26.45,4.22,128.03
19431,2022-11-18,11,27,4,29.45,5.21,112.59
19432,2023-08-09,6,82,2,30.89,4.23,57.55
19433,2022-12-02,16,56,4,21.49,2.61,83.35
19434,2023-06-18,3,73,4,30.23,5.55,115.37
19435,2023-04-26,9,5,3,18.65,3.29,52.66
19436,2024-08-04,19,34,2,10.95,0.68,21.22
19437,2023-08-14,15,3,2,19.01,0.7,37.32
19438,2022-11-05,5,8,5,21.65,3.92,104.33
19439,2023-04-02,15,98,2,10.82,1.39,20.25
19440,2024-10-24,8,83,1,31.31,2.5,28.81
19441,2022-06-11,20,89,4,46.9,0.93,186.67
19442,2023-12-29,4,76,4,25.58,0.89,101.43
19443,2023-06-04,20,15,2,13.72,0.34,27.1
19444,2022-11-02,17,75,5,12.48,0.99,61.41
19445,2023-05-08,10,52,4,27.47,0.07,109.81
19446,2023-03-09,15,10,5,26.45,2.84,129.41
19447,2022-03-31,17,75,4,12.48,1.05,48.87
19448,2022-03-06,3,40,3,10.11,0.55,29.78
19449,2022-12-30,16,91,3,18.04,2.83,51.29
19450,2022-01-02,15,100,5,25.19,0.56,125.39
19451,2023-09-26,19,31,3,28.76,1.33,84.95
19452,2023-11-02,19,52,2,27.47,4.19,50.75
19453,2022-06-28,7,96,3,20.44,3.1,58.22
19454,2024-06-16,15,33,1,15.15,0.98,14.17
19455,2024-08-29,2,59,4,41.33,3.88,161.44
19456,2022-05-23,4,17,4,45.83,0.08,183.24
19457,2022-07-23,15,4,1,45.62,1.53,44.09
19458,2023-04-07,2,51,2,19.53,3.89,35.17
19459,2024-10-23,20,47,2,48.84,4.63,93.05
19460,2024-01-10,1,97,2,12.08,2.14,22.02
19461,2022-03-19,5,3,1,19.01,0.05,18.96
19462,2024-10-20,1,43,1,33.23,5.63,27.6
19463,2023-03-06,14,34,5,10.95,0.77,53.98
19464,2024-10-08,19,4,4,45.62,7.42,175.06
19465,2024-08-03,2,23,1,25.88,4.3,21.58
19466,2022-06-17,7,100,3,25.19,2.69,72.88
19467,2023-10-10,3,91,2,18.04,1.71,34.37
19468,2023-01-10,9,36,3,38.04,5.9,108.22
19469,2024-05-30,8,33,2,15.15,1.36,28.94
19470,2023-11-19,6,55,5,37.66,1.97,186.33
19471,2023-10-29,17,7,5,11.62,2.14,55.96
19472,2023-03-01,10,82,3,30.89,5.25,87.42
19473,2023-04-24,12,72,1,5.33,0.98,4.35
19474,2022-08-26,17,6,3,34.57,2.13,101.58
19475,2024-01-12,11,28,1,49.38,1.41,47.97
19476,2023-12-01,10,15,4,13.72,0.8,54.08
19477,2024-01-30,7,41,4,15.61,0.51,61.93
19478,2022-10-12,17,3,4,19.01,0.39,75.65
19479,2023-09-16,17,72,1,5.33,0.43,4.9
19480,2024-11-17,2,34,1,10.95,0.07,10.88
19481,2023-12-15,1,85,2,33.9,3.55,64.25
19482,2023-11-25,12,57,1,39.74,5.8,33.94
19483,2024-08-07,2,65,2,45.47,5.88,85.06
19484,2022-08-10,14,6,3,34.57,2.46,101.25
19485,2023-12-28,5,38,3,6.34,0.37,18.65
19486,2024-11-16,11,12,4,11.01,1.76,42.28
19487,2023-12-19,20,76,4,25.58,1.23,101.09
19488,2024-09-03,8,41,3,15.61,0.48,46.35
19489,2022-12-21,12,25,2,18.58,3.45,33.71
19490,2022-07-29,6,11,2,10.43,0.44,20.42
19491,2023-02-18,11,86,2,8.61,0.26,16.96
19492,2022-09-15,11,5,2,18.65,2.85,34.45
19493,2022-01-26,13,43,1,33.23,6.13,27.1
19494,2023-05-23,9,27,5,29.45,4.08,143.17
19495,2022-01-14,5,30,3,10.63,0.35,31.54
19496,2024-04-18,4,55,5,37.66,6.13,182.17
19497,2024-08-08,14,45,5,24.28,1.71,119.69
19498,2023-12-03,13,18,3,40.16,3.05,117.43
19499,2023-11-03,6,61,5,39.42,5.85,191.25
19500,2023-01-10,8,26,2,13.84,1.25,26.43
19501,2024-02-05,20,87,4,9.08,1.2,35.12
19502,2022-09-07,11,65,2,45.47,2.97,87.97
19503,2024-02-18,14,17,3,45.83,8.07,129.42
19504,2023-08-01,11,33,4,15.15,2.38,58.22
19505,2023-03-05,5,41,4,15.61,0.52,61.92
19506,2023-07-11,10,33,2,15.15,1.59,28.71
19507,2024-08-03,20,10,2,26.45,2.8,50.1
19508,2023-06-04,5,37,1,9.32,0.22,9.1
19509,2024-04-20,12,23,2,25.88,2.59,49.17
19510,2024-08-26,2,100,5,25.19,4.55,121.4
19511,2023-08-01,14,80,3,47.94,2.73,141.09
19512,2024-06-23,17,51,1,19.53,0.71,18.82
19513,2023-01-03,6,3,3,19.01,0.53,56.5
19514,2024-01-29,8,87,4,9.08,1.77,34.55
19515,2023-07-31,13,62,3,25.71,2.26,74.87
19516,2023-02-02,8,60,5,8.24,1.36,39.84
19517,2024-10-15,3,46,1,30.48,1.93,28.55
19518,2023-05-27,7,85,1,33.9,1.43,32.47
19519,2022-03-29,4,2,2,22.76,2.83,42.69
19520,2024-04-27,11,72,5,5.33,0.05,26.6
19521,2024-07-05,5,8,3,21.65,0.94,64.01
19522,2024-01-23,9,43,2,33.23,6.29,60.17
19523,2024-11-20,8,24,2,46.96,0.77,93.15
19524,2023-08-05,8,2,5,22.76,3.14,110.66
19525,2024-12-01,11,43,1,33.23,1.18,32.05
19526,2024-11-04,10,74,5,43.36,6.76,210.04
19527,2022-09-08,1,14,3,14.09,2.02,40.25
19528,2023-11-09,4,28,5,49.38,3.47,243.43
19529,2023-08-05,5,51,1,19.53,0.27,19.26
19530,2022-04-19,15,84,1,45.57,4.12,41.45
19531,2023-09-16,5,73,1,30.23,5.42,24.81
19532,2022-01-14,4,6,4,34.57,5.08,133.2
19533,2022-02-03,4,85,5,33.9,6.76,162.74
19534,2024-03-28,10,4,3,45.62,8.97,127.89
19535,2024-01-21,15,81,2,32.97,5.45,60.49
19536,2022-02-17,8,3,3,19.01,2.13,54.9
19537,2023-07-13,1,50,4,13.06,2.56,49.68
19538,2022-05-19,15,59,2,41.33,6.98,75.68
19539,2022-08-13,9,23,2,25.88,1.85,49.91
19540,2023-10-02,9,26,2,13.84,0.05,27.63
19541,2024-03-09,10,19,4,48.57,2.67,191.61
19542,2023-03-23,3,20,4,9.69,0.67,38.09
19543,2022-06-28,2,21,5,6.97,0.66,34.19
19544,2024-12-12,12,52,5,27.47,4.16,133.19
19545,2023-05-03,10,11,3,10.43,0.98,30.31
19546,2022-12-05,19,55,5,37.66,3.61,184.69
19547,2022-01-02,11,74,4,43.36,3.04,170.4
19548,2022-05-29,1,22,4,33.49,3.2,130.76
19549,2024-02-10,9,35,2,16.15,0.48,31.82
19550,2023-07-10,18,71,4,16.02,2.23,61.85
19551,2022-02-07,14,60,1,8.24,0.74,7.5
19552,2024-05-24,5,72,3,5.33,0.91,15.08
19553,2023-07-24,1,99,1,27.38,2.77,24.61
19554,2024-08-26,1,71,4,16.02,1.34,62.74
19555,2023-11-13,12,30,1,10.63,1.11,9.52
19556,2024-03-19,8,65,2,45.47,4.36,86.58
19557,2023-01-23,17,11,4,10.43,0.93,40.79
19558,2023-12-31,6,78,3,6.94,1.38,19.44
19559,2022-08-30,18,83,4,31.31,2.51,122.73
19560,2022-04-30,5,36,4,38.04,1.37,150.79
19561,2024-12-09,19,35,2,16.15,1.0,31.3
19562,2022-07-30,11,30,5,10.63,1.99,51.16
19563,2023-09-29,1,76,1,25.58,3.4,22.18
19564,2024-08-30,12,27,4,29.45,0.63,117.17
19565,2022-01-16,7,90,1,25.24,0.93,24.31
19566,2024-09-05,18,56,4,21.49,3.03,82.93
19567,2022-05-03,3,60,5,8.24,0.63,40.57
19568,2023-08-06,6,86,3,8.61,1.01,24.82
19569,2022-01-05,2,58,5,20.63,3.36,99.79
19570,2022-11-18,14,10,1,26.45,4.33,22.12
19571,2024-05-31,1,9,4,28.54,3.06,111.1
19572,2022-06-21,18,64,3,16.52,2.36,47.2
19573,2022-08-17,19,10,3,26.45,0.69,78.66
19574,2024-12-21,18,64,2,16.52,0.64,32.4
19575,2023-01-31,5,81,1,32.97,0.62,32.35
19576,2024-07-15,2,98,3,10.82,2.03,30.43
19577,2023-01-20,10,28,5,49.38,0.39,246.51
19578,2024-04-28,4,98,1,10.82,1.67,9.15
19579,2022-03-09,1,33,5,15.15,1.18,74.57
19580,2023-12-10,18,13,3,6.61,0.66,19.17
19581,2024-07-19,10,86,3,8.61,1.33,24.5
19582,2024-11-13,3,4,2,45.62,5.18,86.06
19583,2023-03-31,1,84,2,45.57,5.72,85.42
19584,2024-11-05,20,74,2,43.36,4.66,82.06
19585,2024-01-28,11,68,4,18.44,0.77,72.99
19586,2024-09-14,20,37,5,9.32,1.22,45.38
19587,2024-05-13,10,36,1,38.04,0.72,37.32
19588,2024-09-11,10,91,1,18.04,3.2,14.84
19589,2023-10-10,2,56,5,21.49,2.36,105.09
19590,2023-03-23,18,48,1,11.99,1.36,10.63
19591,2022-09-08,10,2,1,22.76,0.41,22.35
19592,2024-03-31,15,74,4,43.36,6.04,167.4
19593,2024-05-06,15,25,5,18.58,2.24,90.66
19594,2022-05-10,1,12,1,11.01,1.57,9.44
19595,2024-06-06,20,61,5,39.42,1.15,195.95
19596,2023-10-31,12,74,2,43.36,2.39,84.33
19597,2023-09-06,13,43,2,33.23,2.51,63.95
19598,2023-09-07,18,21,4,6.97,0.05,27.83
19599,2024-12-13,9,4,3,45.62,0.55,136.31
19600,2024-07-31,13,37,5,9.32,0.44,46.16
19601,2024-05-24,8,51,2,19.53,3.7,35.36
19602,2023-04-05,2,35,5,16.15,1.71,79.04
19603,2022-11-07,15,48,3,11.99,1.24,34.73
19604,2024-11-30,2,37,2,9.32,0.68,17.96
19605,2023-09-14,10,86,3,8.61,1.2,24.63
19606,2023-10-27,9,77,1,34.42,4.71,29.71
19607,2023-01-15,20,23,1,25.88,1.45,24.43
19608,2023-03-17,6,54,4,15.05,0.79,59.41
19609,2023-03-23,7,79,3,34.86,1.8,102.78
19610,2022-07-14,14,60,4,8.24,0.83,32.13
19611,2023-07-25,10,10,4,26.45,4.27,101.53
19612,2024-06-27,5,44,4,11.45,0.1,45.7
19613,2024-04-01,4,55,4,37.66,1.6,149.04
19614,2022-11-30,1,28,5,49.38,3.43,243.47
19615,2024-06-04,1,32,3,43.56,6.74,123.94
19616,2024-12-05,15,69,4,13.27,1.09,51.99
19617,2024-04-14,2,29,3,35.56,6.28,100.4
19618,2023-03-07,18,77,1,34.42,4.97,29.45
19619,2022-03-08,12,13,3,6.61,0.89,18.94
19620,2023-04-29,12,19,2,48.57,5.11,92.03
19621,2024-03-09,6,13,3,6.61,0.44,19.39
19622,2023-01-21,4,74,5,43.36,2.76,214.04
19623,2022-03-23,8,89,4,46.9,5.54,182.06
19624,2023-10-23,9,59,1,41.33,7.29,34.04
19625,2023-10-24,6,95,4,24.14,2.86,93.7
19626,2024-12-16,14,91,5,18.04,1.43,88.77
19627,2022-10-03,20,16,5,28.18,4.89,136.01
19628,2023-07-12,5,56,3,21.49,0.2,64.27
19629,2024-01-12,11,74,3,43.36,5.25,124.83
19630,2024-02-11,19,58,3,20.63,2.58,59.31
19631,2024-01-12,13,49,2,16.75,2.04,31.46
19632,2023-05-03,19,25,5,18.58,0.46,92.44
19633,2024-08-19,9,65,5,45.47,2.91,224.44
19634,2022-12-05,20,29,1,35.56,2.52,33.04
19635,2022-12-30,2,35,5,16.15,2.1,78.65
19636,2024-03-23,1,58,5,20.63,2.47,100.68
19637,2024-10-14,15,25,4,18.58,2.54,71.78
19638,2023-01-19,3,12,2,11.01,2.03,19.99
19639,2024-05-07,10,98,3,10.82,1.87,30.59
19640,2023-05-14,13,92,2,43.72,5.57,81.87
19641,2023-11-16,20,41,1,15.61,1.89,13.72
19642,2023-09-12,16,50,2,13.06,0.6,25.52
19643,2022-03-17,8,88,1,49.12,6.05,43.07
19644,2024-11-08,15,3,3,19.01,2.11,54.92
19645,2024-05-16,4,36,5,38.04,4.42,185.78
19646,2024-10-20,17,10,2,26.45,2.63,50.27
19647,2022-09-01,20,94,3,17.23,0.57,51.12
19648,2022-02-04,8,50,4,13.06,0.68,51.56
19649,2022-07-24,12,63,1,20.15,3.53,16.62
19650,2023-06-08,2,42,5,40.99,2.58,202.37
19651,2024-11-23,18,65,4,45.47,1.34,180.54
19652,2023-06-03,9,73,3,30.23,1.18,89.51
19653,2022-06-02,2,32,1,43.56,3.95,39.61
19654,2022-09-21,18,8,1,21.65,2.33,19.32
19655,2022-09-02,11,77,3,34.42,4.19,99.07
19656,2022-09-22,7,69,2,13.27,0.15,26.39
19657,2023-06-26,7,44,5,11.45,0.47,56.78
19658,2024-07-21,8,82,1,30.89,2.8,28.09
19659,2022-08-28,12,31,3,28.76,1.68,84.6
19660,2022-09-21,7,8,2,21.65,1.38,41.92
19661,2022-07-03,2,28,1,49.38,4.53,44.85
19662,2023-02-01,3,19,5,48.57,4.89,237.96
19663,2023-07-15,20,88,5,49.12,5.2,240.4
19664,2023-09-17,5,66,4,23.76,2.92,92.12
19665,2024-01-22,6,95,3,24.14,4.39,68.03
19666,2024-11-29,14,84,3,45.57,4.3,132.41
19667,2023-11-25,9,81,2,32.97,0.13,65.81
19668,2023-04-27,3,91,1,18.04,0.95,17.09
19669,2023-05-21,1,27,1,29.45,4.87,24.58
19670,2022-09-07,7,78,4,6.94,0.33,27.43
19671,2022-10-12,12,94,2,17.23,2.51,31.95
19672,2023-02-03,7,84,3,45.57,7.37,129.34
19673,2023-01-30,16,62,2,25.71,2.26,49.16
19674,2024-08-26,9,77,1,34.42,4.76,29.66
19675,2022-01-27,20,21,4,6.97,0.1,27.78
19676,2023-07-12,1,75,4,12.48,1.5,48.42
19677,2024-04-10,12,63,2,20.15,0.74,39.56
19678,2023-08-03,10,90,3,25.24,1.51,74.21
19679,2024-02-18,10,33,1,15.15,1.61,13.54
19680,2022-01-22,16,24,3,46.96,0.59,140.29
19681,2024-03-10,14,40,5,10.11,1.34,49.21
19682,2022-04-21,15,55,3,37.66,3.64,109.34
19683,2022-12-19,7,19,4,48.57,7.61,186.67
19684,2024-08-29,13,67,1,33.78,2.7,31.08
19685,2022-03-08,18,73,3,30.23,0.82,89.87
19686,2022-01-08,20,73,3,30.23,2.51,88.18
19687,2024-12-04,7,76,4,25.58,0.49,101.83
19688,2023-04-08,1,89,2,46.9,7.99,85.81
19689,2023-12-24,3,41,5,15.61,0.27,77.78
19690,2024-05-10,19,73,5,30.23,5.22,145.93
19691,2023-01-03,3,45,5,24.28,3.16,118.24
19692,2022-11-12,9,36,1,38.04,5.08,32.96
19693,2022-11-15,4,60,1,8.24,0.19,8.05
19694,2022-12-20,2,49,3,16.75,1.09,49.16
19695,2022-03-12,5,60,4,8.24,0.11,32.85
19696,2022-03-16,5,60,5,8.24,1.36,39.84
19697,2022-02-20,12,17,1,45.83,2.15,43.68
19698,2023-07-21,11,12,3,11.01,1.17,31.86
19699,2024-11-27,9,55,4,37.66,5.95,144.69
19700,2024-08-21,9,68,5,18.44,0.81,91.39
19701,2024-10-21,17,92,4,43.72,2.27,172.61
19702,2022-02-02,1,84,5,45.57,6.87,220.98
19703,2024-08-19,8,70,2,35.53,3.06,68.0
19704,2024-11-12,15,88,5,49.12,5.71,239.89
19705,2022-12-24,14,97,5,12.08,1.54,58.86
19706,2023-07-11,15,20,1,9.69,1.81,7.88
19707,2024-09-20,13,21,1,6.97,0.32,6.65
